i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
682,842,847192,0.005,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
682,842,847193,0.054,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
682,842,847330,12.312,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
682,842,854211,0.253,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
682,842,870322,8.687,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
682,842,870323,60.539,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
682,842,870324,70.539,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
682,842,870899,54.059,62269036.69,60.539,0.253,4147895.611,12.312,70.539,54.059,0.005,0.054,8.687
392,528,270900,1.125,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,271000,511.103,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,847192,9140.05,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,847193,356.5,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,847330,13788.061,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,854211,640.026,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,870322,29238.584,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,870323,30227.402,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,870324,172.8,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
392,528,870899,4414.266,1.125,30227.402,640.026,511.103,13788.061,172.8,4414.266,9140.05,356.5,29238.584
156,276,271000,19858.766,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,847192,10172.5,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,847193,534.312,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,847330,12742.398,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,854211,11.199,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,870322,1.687,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,870323,44.898,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,870324,5.5,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
156,276,870899,624.585,0,44.898,11.199,19858.766,12742.398,5.5,624.585,10172.5,534.312,1.687
608,842,271000,21588.77,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
608,842,847192,4021.125,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
608,842,847193,13002.609,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
608,842,847330,3772.5,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
608,842,854211,1087.875,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
608,842,870322,1.437,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
608,842,870323,0.417,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
608,842,870899,245.94,0,0.417,1087.875,21588.77,3772.5,0,245.94,4021.125,13002.609,1.437
724,826,271000,557543.209,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,847192,105.955,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,847193,42.615,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,847330,224.377,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,854211,29.73,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,870322,125171.455,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,870323,19273.817,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,870324,5.461,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
724,826,870899,62556.728,0,19273.817,29.73,557543.209,224.377,5.461,62556.728,105.955,42.615,125171.455
124,392,271000,12698.787,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,847192,8.345,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,847193,2.852,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,847330,74.117,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,854211,1.805,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,870322,12.415,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,870323,1025.643,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,870324,5969.614,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
124,392,870899,205.429,0,1025.643,1.805,12698.787,74.117,5969.614,205.429,8.345,2.852,12.415
616,276,271000,266700.693,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,847192,216.529,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,847193,15.263,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,847330,551.407,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,854211,0.415,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,870322,6298.383,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,870323,189.892,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,870324,21.067,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
616,276,870899,7435.665,0,189.892,0.415,266700.693,551.407,21.067,7435.665,216.529,15.263,6298.383
724,620,270900,3.625,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,271000,234993.391,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,847192,887.922,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,847193,147.793,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,847330,691.535,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,854211,79.361,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,870322,41157.112,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,870323,7436.966,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,870324,83.47,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
724,620,870899,40922.791,3.625,7436.966,79.361,234993.391,691.535,83.47,40922.791,887.922,147.793,41157.112
156,410,270900,3106770.482,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
156,410,271000,1129560.07,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
156,410,847192,1294.187,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
156,410,847193,65.714,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
156,410,847330,913.25,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
156,410,854211,173.426,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
156,410,870323,8.812,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
156,410,870899,741.913,3106770.482,8.812,173.426,1129560.07,913.25,0,741.913,1294.187,65.714,0
702,392,270900,8206.679,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,271000,4717015.361,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,847192,5431.797,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,847193,4321.282,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,847330,2173,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,854211,1895.03,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,870322,1.139,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,870323,3.061,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,870324,1.884,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
702,392,870899,17.261,8206.679,3.061,1895.03,4717015.361,2173,1.884,17.261,5431.797,4321.282,1.139
203,276,271000,228260.656,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,847192,587.402,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,847193,11.325,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,847330,1859.883,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,854211,2.398,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,870322,12012.669,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,870323,9435.599,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,870324,72.142,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
203,276,870899,21487.151,0,9435.599,2.398,228260.656,1859.883,72.142,21487.151,587.402,11.325,12012.669
752,826,271000,1415005.321,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
752,826,847192,107.784,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
752,826,847193,28.787,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
752,826,847330,56.645,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
752,826,854211,297.275,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
752,826,870323,26368.681,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
752,826,870324,5,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
752,826,870899,9228.811,0,26368.681,297.275,1415005.321,56.645,5,9228.811,107.784,28.787,0
392,36,271000,751.707,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,847192,1402.692,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,847193,226.595,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,847330,856.687,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,854211,77.501,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,870322,37390.111,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,870323,103700.165,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,870324,25629.578,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
392,36,870899,9286.078,0,103700.165,77.501,751.707,856.687,25629.578,9286.078,1402.692,226.595,37390.111
643,804,270900,7284614.371,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,271000,849954.156,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,847192,301.698,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,847193,10.065,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,847330,169.412,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,854211,1.55,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,870322,363.123,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,870323,2526.423,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,870324,21.097,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
643,804,870899,5588.464,7284614.371,2526.423,1.55,849954.156,169.412,21.097,5588.464,301.698,10.065,363.123
360,842,270900,2819267.865,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
360,842,271000,849241.884,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
360,842,847192,2585.062,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
360,842,847193,108.502,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
360,842,847330,20.296,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
360,842,854211,317.743,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
360,842,870323,2.75,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
360,842,870899,413.174,2819267.865,2.75,317.743,849241.884,20.296,0,413.174,2585.062,108.502,0
276,792,271000,7351.703,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,847192,487.043,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,847193,92.31,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,847330,86.15,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,854211,109.795,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,870322,408.342,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,870323,30430.395,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,870324,2281.17,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
276,792,870899,2037.805,0,30430.395,109.795,7351.703,86.15,2281.17,2037.805,487.043,92.31,408.342
36,410,270900,725642.787,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,271000,58137.084,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,847192,35.97,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,847193,1.135,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,847330,46.269,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,854211,0.696,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,870322,6.83,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,870323,4.606,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,870324,2.937,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
36,410,870899,589.459,725642.787,4.606,0.696,58137.084,46.269,2.937,589.459,35.97,1.135,6.83
643,276,270900,18526492.52,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,271000,328858.076,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,847192,51.308,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,847193,1.178,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,847330,29.208,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,854211,0.118,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,870322,9781.311,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,870323,2973.524,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,870324,17.8,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
643,276,870899,388.308,18526492.52,2973.524,0.118,328858.076,29.208,17.8,388.308,51.308,1.178,9781.311
752,842,270900,12.312,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,271000,174745.703,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,847192,10.625,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,847193,5.062,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,847330,306,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,854211,16.395,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,870322,9,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,870323,108421,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,870324,86,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
752,842,870899,8771.842,12.312,108421,16.395,174745.703,306,86,8771.842,10.625,5.062,9
764,702,270900,98668.483,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,271000,1183193.009,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,847192,1500.227,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,847193,28899.477,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,847330,3941.25,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,854211,0,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,870322,299.534,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,870323,274.892,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,870324,48.974,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
764,702,870899,234.382,98668.483,274.892,0,1183193.009,3941.25,48.974,234.382,1500.227,28899.477,299.534
826,392,271000,987.067,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,847192,271,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,847193,528.812,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,847330,1067.945,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,854211,52.127,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,870322,7013.546,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,870323,23249.89,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,870324,16246.589,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,392,870899,2360.797,0,23249.89,52.127,987.067,1067.945,16246.589,2360.797,271,528.812,7013.546
826,752,270900,1555341.068,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,271000,286586.71,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,847192,1983.322,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,847193,147.129,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,847330,700.758,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,854211,352.019,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,870322,937.27,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,870323,6330.299,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,870324,428.18,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
826,752,870899,12448.094,1555341.068,6330.299,352.019,286586.71,700.758,428.18,12448.094,1983.322,147.129,937.27
32,76,270900,6951203.924,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,271000,1159671.471,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,847192,1.376,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,847193,0.006,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,847330,1.436,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,854211,0.144,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,870322,18.691,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,870323,85053.009,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
32,76,870899,3855.466,6951203.924,85053.009,0.144,1159671.471,1.436,0,3855.466,1.376,0.006,18.691
376,842,271000,25230.988,0,0,44.704,25230.988,0,0,642.437,223.945,4.585,0
376,842,847192,223.945,0,0,44.704,25230.988,0,0,642.437,223.945,4.585,0
376,842,847193,4.585,0,0,44.704,25230.988,0,0,642.437,223.945,4.585,0
376,842,847330,0,0,0,44.704,25230.988,0,0,642.437,223.945,4.585,0
376,842,854211,44.704,0,0,44.704,25230.988,0,0,642.437,223.945,4.585,0
376,842,870324,0,0,0,44.704,25230.988,0,0,642.437,223.945,4.585,0
376,842,870899,642.437,0,0,44.704,25230.988,0,0,642.437,223.945,4.585,0
410,702,271000,1007709.546,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,847192,6277.718,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,847193,458.875,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,847330,129.898,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,854211,1516.241,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,870322,361.625,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,870323,1594.375,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,870324,2,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
410,702,870899,3746.5,0,1594.375,1516.241,1007709.546,129.898,2,3746.5,6277.718,458.875,361.625
528,842,271000,468607.448,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,847192,599.312,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,847193,292.562,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,847330,896.25,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,854211,4.831,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,870322,5.25,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,870323,76.968,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,870324,10.375,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
528,842,870899,886.826,0,76.968,4.831,468607.448,896.25,10.375,886.826,599.312,292.562,5.25
344,826,271000,0.526,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,847192,2959.875,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,847193,352.375,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,847330,4082.437,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,854211,401.795,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,870322,25.056,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,870323,66.98,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,870324,26.925,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
344,826,870899,160.89,0,66.98,401.795,0.526,4082.437,26.925,160.89,2959.875,352.375,25.056
566,842,270900,36745454.06,36745454.06,1.625,0,1915673.563,0,0,0,0,0.016,0
566,842,271000,1915673.563,36745454.06,1.625,0,1915673.563,0,0,0,0,0.016,0
566,842,847193,0.016,36745454.06,1.625,0,1915673.563,0,0,0,0,0.016,0
566,842,847330,0,36745454.06,1.625,0,1915673.563,0,0,0,0,0.016,0
566,842,870323,1.625,36745454.06,1.625,0,1915673.563,0,0,0,0,0.016,0
682,410,270900,33091430.4,33091430.4,2.504,0,3335151.872,0.081,19.144,0,0,0,2.75
682,410,271000,3335151.872,33091430.4,2.504,0,3335151.872,0.081,19.144,0,0,0,2.75
682,410,847330,0.081,33091430.4,2.504,0,3335151.872,0.081,19.144,0,0,0,2.75
682,410,870322,2.75,33091430.4,2.504,0,3335151.872,0.081,19.144,0,0,0,2.75
682,410,870323,2.504,33091430.4,2.504,0,3335151.872,0.081,19.144,0,0,0,2.75
682,410,870324,19.144,33091430.4,2.504,0,3335151.872,0.081,19.144,0,0,0,2.75
804,643,271000,219410.401,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
804,643,847192,2.945,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
804,643,847193,0.55,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
804,643,847330,282.832,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
804,643,854211,2.875,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
804,643,870322,2364.718,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
804,643,870323,16.867,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
804,643,870899,5729.499,0,16.867,2.875,219410.401,282.832,0,5729.499,2.945,0.55,2364.718
